Date_________JDUT, , , R.A._(ICRF), DEC_(ICRF),  Ang-diam,    NP.ang,  NP.dist,        TDB-UT,
**********************************************************************************************
$$SOE
2459608.500000000, , ,   311.16798,  -18.07346,  1948.608,  349.1078, -969.341,     69.184684,
2459609.500000000, , ,   312.19801,  -17.80475,  1948.350,  348.6888, -969.081,     69.184711,
2459610.500000000, , ,   313.22469,  -17.53071,  1948.086,  348.2741, -968.819,     69.184738,
2459611.500000000, , ,   314.24800,  -17.25146,  1947.816,  347.8639, -968.555,     69.184764,
2459612.500000000, , ,   315.26790,  -16.96712,  1947.541,  347.4582, -968.291,     69.184790,
2459613.500000000, , ,   316.28438,  -16.67781,  1947.259,  347.0572, -968.026,     69.184816,
2459614.500000000, , ,   317.29742,  -16.38365,  1946.972,  346.6609, -967.760,     69.184841,
2459615.500000000, , ,   318.30703,  -16.08476,  1946.679,  346.2695, -967.494,     69.184867,
2459616.500000000, , ,   319.31320,  -15.78126,  1946.378,  345.8831, -967.227,     69.184892,
2459617.500000000, ,m,   320.31594,  -15.47326,  1946.072,  345.5017, -966.959,     69.184916,
2459618.500000000, ,m,   321.31528,  -15.16088,  1945.757,  345.1254, -966.690,     69.184940,
2459619.500000000, ,m,   322.31123,  -14.84425,  1945.435,  344.7542, -966.420,     69.184964,
2459620.500000000, ,m,   323.30384,  -14.52349,  1945.105,  344.3883, -966.149,     69.184988,
2459621.500000000, ,m,   324.29313,  -14.19870,  1944.766,  344.0277, -965.878,     69.185011,
2459622.500000000, ,m,   325.27915,  -13.87000,  1944.419,  343.6725, -965.605,     69.185034,
2459623.500000000, ,m,   326.26194,  -13.53752,  1944.062,  343.3227, -965.331,     69.185056,
2459624.500000000, ,m,   327.24155,  -13.20136,  1943.696,  342.9785, -965.057,     69.185078,
2459625.500000000, ,m,   328.21805,  -12.86163,  1943.321,  342.6398, -964.781,     69.185100,
2459626.500000000, ,m,   329.19148,  -12.51846,  1942.937,  342.3067, -964.504,     69.185121,
2459627.500000000, ,m,   330.16192,  -12.17195,  1942.542,  341.9792, -964.227,     69.185142,
2459628.500000000, ,m,   331.12943,  -11.82222,  1942.139,  341.6575, -963.949,     69.185163,
2459629.500000000, ,m,   332.09408,  -11.46936,  1941.725,  341.3416, -963.670,     69.185183,
2459630.500000000, ,m,   333.05594,  -11.11349,  1941.303,  341.0315, -963.391,     69.185203,
2459631.500000000, ,m,   334.01509,  -10.75472,  1940.873,  340.7273, -963.112,     69.185222,
2459632.500000000, ,m,   334.97160,  -10.39314,  1940.434,  340.4290, -962.834,     69.185242,
2459633.500000000, , ,   335.92554,  -10.02888,  1939.988,  340.1366, -962.556,     69.185261,
2459634.500000000, , ,   336.87698,   -9.66204,  1939.535,  339.8502, -962.279,     69.185279,
2459635.500000000, , ,   337.82599,   -9.29272,  1939.076,  339.5699, -962.004,     69.185298,
2459636.500000000, , ,   338.77264,   -8.92104,  1938.612,  339.2956, -961.731,     69.185316,
2459637.500000000, , ,   339.71699,   -8.54711,  1938.144,  339.0275, -961.460,     69.185334,
2459638.500000000, , ,   340.65910,   -8.17105,  1937.673,  338.7656, -961.192,     69.185351,
2459639.500000000, , ,   341.59903,   -7.79296,  1937.198,  338.5099, -960.928,     69.185368,
2459640.500000000, , ,   342.53682,   -7.41297,  1936.721,  338.2604, -960.667,     69.185385,
2459641.500000000, , ,   343.47255,   -7.03120,  1936.242,  338.0173, -960.410,     69.185401,
2459642.500000000, , ,   344.40626,   -6.64775,  1935.761,  337.7806, -960.156,     69.185417,
2459643.500000000, , ,   345.33803,   -6.26276,  1935.278,  337.5502, -959.906,     69.185432,
2459644.500000000, , ,   346.26791,   -5.87633,  1934.793,  337.3263, -959.660,     69.185447,
2459645.500000000, , ,   347.19597,   -5.48859,  1934.305,  337.1089, -959.417,     69.185461,
2459646.500000000, ,m,   348.12229,   -5.09963,  1933.815,  336.8980, -959.178,     69.185475,
2459647.500000000, ,m,   349.04695,   -4.70958,  1933.322,  336.6936, -958.942,     69.185488,
2459648.500000000, ,m,   349.97001,   -4.31855,  1932.825,  336.4958, -958.709,     69.185501,
2459649.500000000, ,m,   350.89157,   -3.92664,  1932.325,  336.3046, -958.479,     69.185513,
2459650.500000000, ,m,   351.81171,   -3.53396,  1931.821,  336.1201, -958.252,     69.185525,
2459651.500000000, ,m,   352.73052,   -3.14062,  1931.313,  335.9422, -958.027,     69.185537,
2459652.500000000, ,m,   353.64808,   -2.74671,  1930.801,  335.7710, -957.805,     69.185547,
2459653.500000000, ,m,   354.56448,   -2.35235,  1930.284,  335.6065, -957.585,     69.185558,
2459654.500000000, ,m,   355.47983,   -1.95763,  1929.762,  335.4487, -957.367,     69.185567,
2459655.500000000, ,m,   356.39421,   -1.56265,  1929.236,  335.2978, -957.151,     69.185576,
2459656.500000000, ,m,   357.30772,   -1.16750,  1928.704,  335.1536, -956.937,     69.185585,
2459657.500000000, ,m,   358.22047,   -0.77229,  1928.167,  335.0163, -956.725,     69.185593,
2459658.500000000, ,m,   359.13256,   -0.37711,  1927.625,  334.8858, -956.514,     69.185601,
2459659.500000000, ,m,     0.04408,    0.01796,  1927.078,  334.7622, -956.305,     69.185609,
2459660.500000000, ,m,     0.95514,    0.41282,  1926.527,  334.6455, -956.098,     69.185615,
2459661.500000000, ,m,     1.86584,    0.80737,  1925.973,  334.5358, -955.893,     69.185622,
2459662.500000000, , ,     2.77626,    1.20153,  1925.415,  334.4330, -955.690,     69.185628,
2459663.500000000, , ,     3.68652,    1.59520,  1924.855,  334.3372, -955.490,     69.185634,
2459664.500000000, , ,     4.59668,    1.98828,  1924.294,  334.2483, -955.293,     69.185639,
2459665.500000000, , ,     5.50683,    2.38068,  1923.733,  334.1665, -955.099,     69.185644,
2459666.500000000, , ,     6.41705,    2.77230,  1923.171,  334.0918, -954.909,     69.185648,
2459667.500000000, , ,     7.32741,    3.16302,  1922.611,  334.0241, -954.722,     69.185652,
2459668.500000000, , ,     8.23799,    3.55276,  1922.052,  333.9635, -954.539,     69.185656,
2459669.500000000, , ,     9.14884,    3.94140,  1921.495,  333.9101, -954.361,     69.185659,
2459670.500000000, , ,    10.06003,    4.32884,  1920.941,  333.8638, -954.186,     69.185661,
2459671.500000000, , ,    10.97164,    4.71497,  1920.389,  333.8248, -954.016,     69.185663,
2459672.500000000, , ,    11.88371,    5.09969,  1919.840,  333.7929, -953.849,     69.185665,
2459673.500000000, , ,    12.79633,    5.48290,  1919.293,  333.7682, -953.687,     69.185666,
2459674.500000000, , ,    13.70956,    5.86448,  1918.749,  333.7507, -953.528,     69.185666,
2459675.500000000, , ,    14.62346,    6.24435,  1918.208,  333.7405, -953.372,     69.185666,
2459676.500000000, ,m,    15.53810,    6.62239,  1917.668,  333.7376, -953.220,     69.185666,
2459677.500000000, ,m,    16.45356,    6.99852,  1917.131,  333.7419, -953.070,     69.185665,
2459678.500000000, ,m,    17.36990,    7.37263,  1916.595,  333.7535, -952.923,     69.185663,
2459679.500000000, ,m,    18.28720,    7.74462,  1916.060,  333.7724, -952.779,     69.185661,
2459680.500000000, ,m,    19.20552,    8.11441,  1915.527,  333.7986, -952.636,     69.185658,
2459681.500000000, ,m,    20.12495,    8.48189,  1914.994,  333.8322, -952.496,     69.185655,
2459682.500000000, ,m,    21.04555,    8.84698,  1914.462,  333.8730, -952.357,     69.185651,
2459683.500000000, ,m,    21.96739,    9.20958,  1913.930,  333.9212, -952.218,     69.185646,
2459684.500000000, ,m,    22.89056,    9.56961,  1913.398,  333.9768, -952.081,     69.185641,
2459685.500000000, ,m,    23.81513,    9.92697,  1912.865,  334.0397, -951.945,     69.185636,
2459686.500000000, ,m,    24.74119,   10.28159,  1912.332,  334.1099, -951.808,     69.185630,
2459687.500000000, ,m,    25.66880,   10.63337,  1911.798,  334.1875, -951.672,     69.185624,
2459688.500000000, ,m,    26.59806,   10.98224,  1911.265,  334.2725, -951.537,     69.185617,
2459689.500000000, ,m,    27.52903,   11.32811,  1910.731,  334.3648, -951.401,     69.185609,
2459690.500000000, , ,    28.46180,   11.67090,  1910.198,  334.4645, -951.266,     69.185602,
2459691.500000000, , ,    29.39642,   12.01051,  1909.667,  334.5716, -951.132,     69.185594,
2459692.500000000, , ,    30.33296,   12.34687,  1909.138,  334.6860, -950.998,     69.185585,
2459693.500000000, , ,    31.27147,   12.67988,  1908.612,  334.8077, -950.865,     69.185576,
2459694.500000000, , ,    32.21200,   13.00946,  1908.090,  334.9368, -950.734,     69.185567,
2459695.500000000, , ,    33.15460,   13.33550,  1907.572,  335.0732, -950.605,     69.185557,
2459696.500000000, , ,    34.09929,   13.65791,  1907.060,  335.2170, -950.477,     69.185547,
2459697.500000000, , ,    35.04611,   13.97659,  1906.553,  335.3680, -950.350,     69.185537,
2459698.500000000, , ,    35.99508,   14.29146,  1906.053,  335.5264, -950.226,     69.185526,
2459699.500000000, , ,    36.94624,   14.60241,  1905.559,  335.6920, -950.104,     69.185515,
2459700.500000000, , ,    37.89959,   14.90934,  1905.072,  335.8648, -949.984,     69.185503,
2459701.500000000, , ,    38.85516,   15.21217,  1904.592,  336.0449, -949.866,     69.185491,
2459702.500000000, , ,    39.81296,   15.51080,  1904.119,  336.2322, -949.749,     69.185478,
2459703.500000000, , ,    40.77301,   15.80513,  1903.653,  336.4266, -949.634,     69.185465,
2459704.500000000, , ,    41.73532,   16.09508,  1903.194,  336.6281, -949.520,     69.185451,
2459705.500000000, ,m,    42.69990,   16.38055,  1902.741,  336.8366, -949.408,     69.185437,
2459706.500000000, ,m,    43.66676,   16.66146,  1902.294,  337.0522, -949.296,     69.185423,
2459707.500000000, ,m,    44.63591,   16.93771,  1901.854,  337.2748, -949.186,     69.185408,
2459708.500000000, ,m,    45.60736,   17.20923,  1901.419,  337.5043, -949.075,     69.185393,
2459709.500000000, ,m,    46.58111,   17.47593,  1900.990,  337.7407, -948.965,     69.185377,
2459710.500000000, ,m,    47.55717,   17.73772,  1900.566,  337.9840, -948.855,     69.185360,
2459711.500000000, ,m,    48.53554,   17.99453,  1900.146,  338.2340, -948.744,     69.185344,
2459712.500000000, ,m,    49.51622,   18.24629,  1899.731,  338.4907, -948.632,     69.185326,
2459713.500000000, ,m,    50.49923,   18.49291,  1899.320,  338.7541, -948.520,     69.185309,
2459714.500000000, ,m,    51.48457,   18.73432,  1898.912,  339.0241, -948.406,     69.185291,
2459715.500000000, ,m,    52.47225,   18.97045,  1898.508,  339.3007, -948.290,     69.185272,
2459716.500000000, ,m,    53.46228,   19.20124,  1898.106,  339.5838, -948.173,     69.185253,
2459717.500000000, ,m,    54.45465,   19.42661,  1897.709,  339.8732, -948.054,     69.185234,
2459718.500000000, ,m,    55.44938,   19.64650,  1897.314,  340.1690, -947.934,     69.185215,
2459719.500000000, ,m,    56.44646,   19.86084,  1896.924,  340.4711, -947.812,     69.185195,
2459720.500000000, , ,    57.44588,   20.06956,  1896.539,  340.7793, -947.689,     69.185175,
2459721.500000000, , ,    58.44761,   20.27260,  1896.160,  341.0937, -947.565,     69.185154,
2459722.500000000, , ,    59.45164,   20.46988,  1895.787,  341.4140, -947.441,     69.185134,
2459723.500000000, , ,    60.45791,   20.66133,  1895.421,  341.7403, -947.316,     69.185113,
2459724.500000000, , ,    61.46640,   20.84689,  1895.062,  342.0724, -947.192,     69.185092,
2459725.500000000, , ,    62.47704,   21.02649,  1894.712,  342.4102, -947.067,     69.185070,
2459726.500000000, , ,    63.48978,   21.20005,  1894.371,  342.7537, -946.943,     69.185049,
2459727.500000000, , ,    64.50455,   21.36753,  1894.038,  343.1026, -946.820,     69.185027,
2459728.500000000, , ,    65.52130,   21.52884,  1893.716,  343.4570, -946.697,     69.185005,
2459729.500000000, , ,    66.53996,   21.68394,  1893.403,  343.8166, -946.575,     69.184982,
2459730.500000000, , ,    67.56043,   21.83275,  1893.100,  344.1814, -946.454,     69.184960,
2459731.500000000, , ,    68.58266,   21.97523,  1892.806,  344.5513, -946.333,     69.184937,
2459732.500000000, , ,    69.60656,   22.11132,  1892.523,  344.9260, -946.214,     69.184914,
2459733.500000000, , ,    70.63205,   22.24097,  1892.249,  345.3054, -946.095,     69.184890,
2459734.500000000, , ,    71.65904,   22.36413,  1891.985,  345.6895, -945.977,     69.184866,
2459735.500000000, ,m,    72.68745,   22.48075,  1891.730,  346.0781, -945.859,     69.184842,
2459736.500000000, ,m,    73.71720,   22.59080,  1891.485,  346.4711, -945.741,     69.184818,
2459737.500000000, ,m,    74.74819,   22.69423,  1891.248,  346.8682,  945.624,     69.184793,
2459738.500000000, ,m,    75.78034,   22.79101,  1891.019,  347.2694,  945.506,     69.184768,
2459739.500000000, ,m,    76.81357,   22.88110,  1890.799,  347.6746,  945.389,     69.184743,
2459740.500000000, ,m,    77.84778,   22.96448,  1890.585,  348.0835,  945.271,     69.184717,
2459741.500000000, ,m,    78.88290,   23.04111,  1890.379,  348.4960,  945.152,     69.184691,
2459742.500000000, ,m,    79.91884,   23.11098,  1890.179,  348.9120,  945.032,     69.184665,
2459743.500000000, ,m,    80.95553,   23.17407,  1889.985,  349.3314,  944.911,     69.184639,
2459744.500000000, ,m,    81.99289,   23.23035,  1889.796,  349.7540,  944.789,     69.184612,
2459745.500000000, ,m,    83.03085,   23.27981,  1889.613,  350.1796,  944.665,     69.184586,
2459746.500000000, ,m,    84.06935,   23.32244,  1889.435,  350.6082,  944.540,     69.184559,
2459747.500000000, ,m,    85.10831,   23.35822,  1889.263,  351.0394,  944.414,     69.184532,
2459748.500000000, ,m,    86.14766,   23.38715,  1889.097,  351.4733,  944.287,     69.184505,
2459749.500000000, , ,    87.18731,   23.40922,  1888.938,  351.9096,  944.160,     69.184478,
2459750.500000000, , ,    88.22718,   23.42441,  1888.786,  352.3483,  944.032,     69.184450,
2459751.500000000, , ,    89.26717,   23.43272,  1888.642,  352.7890,  943.905,     69.184423,
2459752.500000000, , ,    90.30719,   23.43416,  1888.507,  353.2317,  943.778,     69.184396,
2459753.500000000, , ,    91.34713,   23.42871,  1888.381,  353.6763,  943.652,     69.184368,
2459754.500000000, , ,    92.38689,   23.41638,  1888.264,  354.1225,  943.528,     69.184341,
2459755.500000000, , ,    93.42636,   23.39717,  1888.158,  354.5702,  943.405,     69.184313,
2459756.500000000, , ,    94.46542,   23.37109,  1888.062,  355.0192,  943.284,     69.184286,
2459757.500000000, , ,    95.50398,   23.33816,  1887.977,  355.4694,  943.165,     69.184258,
2459758.500000000, , ,    96.54191,   23.29838,  1887.903,  355.9205,  943.048,     69.184231,
2459759.500000000, , ,    97.57912,   23.25177,  1887.840,  356.3725,  942.933,     69.184203,
2459760.500000000, , ,    98.61548,   23.19836,  1887.788,  356.8251,  942.821,     69.184175,
2459761.500000000, , ,    99.65090,   23.13816,  1887.747,  357.2782,  942.711,     69.184148,
2459762.500000000, , ,   100.68527,   23.07120,  1887.717,  357.7317,  942.604,     69.184120,
2459763.500000000, , ,   101.71848,   22.99752,  1887.698,  358.1852,  942.500,     69.184092,
2459764.500000000, , ,   102.75043,   22.91714,  1887.690,  358.6388,  942.399,     69.184064,
2459765.500000000, ,m,   103.78104,   22.83011,  1887.692,  359.0922,  942.299,     69.184036,
2459766.500000000, ,m,   104.81019,   22.73645,  1887.704,  359.5453,  942.203,     69.184008,
2459767.500000000, ,m,   105.83781,   22.63622,  1887.725,  359.9979,  942.109,     69.183980,
2459768.500000000, ,m,   106.86381,   22.52945,  1887.755,    0.4499,  942.017,     69.183951,
2459769.500000000, ,m,   107.88811,   22.41619,  1887.794,    0.9011,  941.927,     69.183923,
2459770.500000000, ,m,   108.91065,   22.29649,  1887.840,    1.3514,  941.838,     69.183895,
2459771.500000000, ,m,   109.93135,   22.17040,  1887.894,    1.8007,  941.752,     69.183866,
2459772.500000000, ,m,   110.95017,   22.03797,  1887.954,    2.2488,  941.667,     69.183838,
2459773.500000000, ,m,   111.96707,   21.89926,  1888.020,    2.6956,  941.584,     69.183810,
2459774.500000000, ,m,   112.98199,   21.75431,  1888.092,    3.1409,  941.502,     69.183781,
2459775.500000000, ,m,   113.99492,   21.60318,  1888.170,    3.5847,  941.421,     69.183753,
2459776.500000000, ,m,   115.00580,   21.44592,  1888.254,    4.0267,  941.342,     69.183725,
2459777.500000000, ,m,   116.01462,   21.28260,  1888.344,    4.4670,  941.265,     69.183697,
2459778.500000000, ,m,   117.02134,   21.11325,  1888.441,    4.9053,  941.191,     69.183669,
2459779.500000000, ,m,   118.02592,   20.93795,  1888.545,    5.3416,  941.119,     69.183641,
2459780.500000000, , ,   119.02832,   20.75675,  1888.657,    5.7757,  941.050,     69.183613,
2459781.500000000, , ,   120.02850,   20.56971,  1888.777,    6.2076,  940.985,     69.183586,
2459782.500000000, , ,   121.02641,   20.37691,  1888.907,    6.6370,  940.924,     69.183559,
2459783.500000000, , ,   122.02203,   20.17839,  1889.045,    7.0639,  940.867,     69.183532,
2459784.500000000, , ,   123.01532,   19.97425,  1889.193,    7.4882,  940.815,     69.183505,
2459785.500000000, , ,   124.00622,   19.76453,  1889.351,    7.9097,  940.768,     69.183478,
2459786.500000000, , ,   124.99472,   19.54933,  1889.519,    8.3284,  940.726,     69.183452,
2459787.500000000, , ,   125.98077,   19.32870,  1889.698,    8.7441,  940.689,     69.183426,
2459788.500000000, , ,   126.96435,   19.10273,  1889.887,    9.1568,  940.658,     69.183399,
2459789.500000000, , ,   127.94543,   18.87150,  1890.087,    9.5663,  940.633,     69.183374,
2459790.500000000, , ,   128.92398,   18.63508,  1890.298,    9.9725,  940.613,     69.183348,
2459791.500000000, , ,   129.89998,   18.39356,  1890.519,   10.3753,  940.600,     69.183322,
